regret,cumregret,paramerror,hparamerror,kparamerror,featerror,context,action,reward
0.5456444558939708,0.5456444558939708,0.6147984145106754,0.44837058005903574,0.4206434516575339,13.618140087636762,46,9,-0.03648761212220312
0.7194769000123225,1.2651213559062933,0.9475411441785615,0.6100323854442182,0.7250480733168347,13.618156556227792,1,5,-0.3682496914299413
0.5207766988050344,1.7858980547113277,0.9333765577257713,0.6073616143023619,0.7087338484819524,13.618140116824241,13,4,-0.07814694477377254
0.36219033091219666,2.148088385623524,0.9366930824049301,0.6070197237217064,0.7133869816853069,13.61813794319471,82,4,0.21381288388459047
1.07682489065212,3.224913276275644,0.7222570841227586,0.606976946110828,0.3914515071569947,13.618137552915211,67,2,-0.48769136233658317
0.31324850005531035,3.5381617763309543,0.7514316262633641,0.6069735947287989,0.44298142653028244,13.618137546760643,9,1,0.3593615638346066
0.6011854138727872,4.1393471902037415,0.7158197970171414,0.6069724684163592,0.3794501342551,13.618137543788345,13,9,-0.3355432324221205
0.3233056442796791,4.46265283448342,0.7140168956267599,0.6069722558956683,0.37603830631120355,13.618137540887739,60,0,0.05490131891680225
-5.551115123125783e-17,4.46265283448342,0.7010012145317871,0.6069721564939118,0.3506957427973299,13.618137540521879,67,6,0.31858931400868784
0.0,4.46265283448342,0.6966448411016503,0.6069721298008136,0.3419047649252755,13.618137539735924,71,5,0.4276428794649498
0.3084850731905795,4.7711379076739995,0.6982092635725664,0.6069721267779193,0.34508116878965583,13.61813753968673,74,7,0.28956863011808653
0.6226043284469729,5.393742236120972,0.6962419629120843,0.6069721275030656,0.3410831384781054,13.618137540661955,83,7,-0.008519143496652226
0.17537809558994927,5.569120331710922,0.753111655677253,0.6069722974674255,0.4458270920705114,13.618137572851003,7,5,-0.04394417179311655
0.4106902672627466,5.9798105989736685,0.7431540999340325,0.6069754565966257,0.42878760632518254,13.618138087189093,68,6,0.18244468988739954
0.10144386301270292,6.081254461986371,0.7416589287643215,0.6070238198270863,0.42612210547960766,13.618145650329275,22,0,0.2159409160109993
