regret,cumregret,paramerror,hparamerror,kparamerror,featerror,context,action,reward
0.16353688182913567,0.16353688182913567,0.721383730794921,0.2117476186411028,0.6896067234702843,13.498786144855213,92,8,0.2554408570556353
0.009475801801462791,0.17301268363059846,0.7750788416204366,0.42034531120174184,0.6511966139948738,13.498858134576263,41,1,0.6010195313508597
0.24544173195992242,0.4184544155905209,0.7673332468022265,0.4274659118464579,0.6372387353710718,13.498848088039281,3,9,0.30551574859107533
0.9680857694030978,1.3865401849936188,0.6626597681110442,0.42983748094533014,0.5043388823475302,13.498845704372716,51,2,-0.5517057567237355
0.0,1.3865401849936188,0.6865148416789677,0.4303040715398641,0.5349215212175648,13.498845834951535,21,5,0.37287140823537623
0.7640287271299951,2.150568912123614,0.6878382651099675,0.43052371940148493,0.5364427331805338,13.49884500924249,14,0,-0.08276387452596665
0.0,2.150568912123614,0.5462936677146479,0.43066175460119227,0.3361059721411457,13.498837536689988,4,3,0.7892261061287312
0.10220077397495453,2.2527696860985684,0.5104542382488308,0.4303875900294361,0.27446320645005995,13.498822895768162,93,8,0.15834479307679797
0.2875042262608988,2.540273912359467,0.5097526008232506,0.4297302629182392,0.27418901359881154,13.498790776450857,9,9,0.25575669382408617
0.057199685293987,2.597473597653454,0.5182007879655569,0.42642632243106243,0.2944361529874408,13.49864109613748,5,4,0.307776705258707
0.16349437121154725,2.7609679688650015,0.49984062289628856,0.4049790839523513,0.2929719950071407,13.497523098061619,5,0,0.2500496875607926
0.32646246481322994,3.0874304336782314,0.4364925050449243,0.26269156534127774,0.34859553706113694,13.49263519376236,50,2,0.1432490428910884
0.04779661195554019,3.135227045633772,0.33293029652774947,0.028703711687124853,0.33169063791647424,13.491982458512549,89,9,0.480999454588341
0.15150854318666618,3.286735588820438,0.3502393439343117,0.1925322648831917,0.2925729396552005,13.492176449488552,4,4,0.39980587887387453
0.026517748132504515,3.3132533369529424,0.3487208604298567,0.15101880330245046,0.3143239722770686,13.488877013946485,77,8,0.36263114194884116
0.08984147745559964,3.4030948144085422,0.37593610569059116,0.2013858530129823,0.31744557607256213,13.485875750911177,13,8,0.09614883862068799
-1.1102230246251565e-16,3.4030948144085422,0.3459821039382307,0.16617488164184616,0.3034625593987553,13.478101799706078,42,1,0.7333712607681584
0.1312995905079073,3.5343944049164495,0.3964453226341547,0.21216289333048619,0.334896701285838,13.47838638556489,26,1,0.29997030411711745
0.3416763199291115,3.876070724845561,0.418810637506788,0.2568899963766729,0.3307716430567093,13.475587152207476,26,3,0.2423671708774497
0.21293058514188082,4.089001309987442,0.429096036525279,0.26168188468679954,0.3400676400195527,13.474728605318276,15,6,-0.0991822007892522
0.0,4.089001309987442,0.4324581648802456,0.26275592323229113,0.3434812792248451,13.474712724196545,98,2,0.47455749503558725
-1.1102230246251565e-16,4.089001309987442,0.3959542966082801,0.23382361300360716,0.3195408002188409,13.471975624820944,1,9,0.6138319582071085
0.0,4.089001309987442,0.43079481240600526,0.24463103177775955,0.35459812279152586,13.46796768494614,27,2,0.35185092511676663
