regret,cumregret,paramerror,hparamerror,kparamerror,hfeaterror,featerror,context,action,reward
0.6899152103931788,0.6899152103931788,0.7634124740907593,0.5645843844891701,0.5138512220364558,,13.067740966099484,85,2,0.01145750007489979
0.7525521389281797,1.4424673493213587,0.7712261081180829,0.5661117197513496,0.5237434778621443,,13.068174598311511,45,9,-0.039731974533589065
0.0,1.4424673493213587,1.0378028149202083,0.7299670534851623,0.7376874565034289,,13.065814724030792,99,3,0.4763930724704251
5.551115123125783e-17,1.4424673493213587,1.073246617356979,0.7770293297461269,0.74032676730109,,13.066637662614845,61,2,0.5138674747305751
1.2577873733675573,2.700254722688916,1.039532477305508,0.7784272970300955,0.6889693132581056,,13.065952736883492,96,9,-0.5155727084141087
0.3455698889748522,3.045824611663768,1.0759810881149845,0.8008104015512691,0.7186362102958638,,13.066815431796167,9,1,-0.07402502885122485
0.7037847105549764,3.7496093222187445,1.075582468075673,0.8049184161282539,0.7134311382392412,,13.069905704885732,30,8,-0.1393036610686339
1.2459049923197572,4.995514314538502,1.2168742676382855,0.9108171090470052,0.8069666517939076,,13.081253367533831,56,4,-0.7623831702469847
0.3178825088120494,5.313396823350551,1.2176465958357634,0.9122291543429885,0.8065365474156141,,13.081110686981338,74,0,-0.020050001604205725
0.8632075897322767,6.176604413082828,1.2244711132442205,0.9180344601597556,0.8102729398966294,,13.092546666379713,93,4,-0.4138665629139101
0.6940472599517891,6.870651673034617,1.2290428714526356,0.9186817611026941,0.8164375062953638,,13.092382279910224,74,5,-0.08665653887592215
0.006550123844876077,6.877201796879493,1.2522563234226705,0.9247259276026717,0.8444097692302251,,13.110067105990549,3,3,0.6236296734358141
1.0329640805846056,7.910165877464099,1.2501412437649266,0.9255628120623515,0.8403491002490272,,13.110177572077243,53,8,-0.46399113630811656
0.7660184794692427,8.67618435693334,1.2501459018544145,0.9255630529703837,0.8403557644828349,,13.112687243309514,56,9,-0.4433014651268626
0.24399859105006136,8.920182947983402,1.2572895304985114,0.9284523884502515,0.8477930914333939,,13.112319387905455,69,8,-0.008181448797192709
0.3120639248142867,9.232246872797688,1.2612259916370319,0.9293294685912092,0.8526650812533576,,13.124734188409244,83,4,0.3737269059209736
0.16123875578610902,9.393485628583797,1.260516442897901,0.929237557634739,0.8517154831849673,,13.124769760580795,33,1,0.019794788239941186
0.7467266192060142,10.140212247789812,1.2599044736193086,0.9291775540294159,0.8508750529507014,,13.123158882364795,56,2,-0.40143468298631496
0.06413653204478958,10.204348779834602,1.262568165161349,0.9297179785774574,0.8542264641116792,,13.118897119991892,34,4,0.4879903824827262
0.0,10.204348779834602,1.2618298575548315,0.929597367376871,0.8532662679274489,,13.146201936088328,32,3,0.9019861795488541
0.9077947597969823,11.112143539631584,1.263163893616917,0.9298085151149632,0.8550082732682515,,13.146172776879585,18,2,-0.040291627108080486
0.0,11.112143539631584,1.263038721149326,0.9297912527748066,0.8548421125482649,,13.15342546489828,71,1,0.3523655139960418
0.4193994000300868,11.531542939661671,1.2630142604278836,0.9297830579782917,0.85481488472109,,13.153562213493812,40,6,0.017773596120644303
0.47494963823048575,12.006492577892157,1.2630385152949049,0.9297919341668013,0.8548410672614626,,13.153218426331167,25,4,-0.18177922342685138
0.3250792735400774,12.331571851432233,1.2640590739225293,0.9299861437001781,0.856137322449824,,13.166452555215134,15,0,0.4278692398343337
0.049668972626814245,12.381240824059049,1.2645681676619762,0.9300521025950177,0.8568172133673291,,13.17058460230447,16,2,0.27998719998336546
0.3880849163848188,12.769325740443868,1.2648687061340236,0.9301918833053809,0.857109038565075,,13.169189996967688,94,2,-0.09599352550565693
0.5294385041377132,13.298764244581582,1.2644108600108273,0.9301143375353192,0.8565174499241415,,13.172788819711416,41,0,0.41016692712399555
6.938893903907228e-17,13.298764244581582,1.2649375448591937,0.930274247674394,0.8571212379285936,,13.173796865754854,22,3,0.11514216110406561
0.2552840319424945,13.554048276524076,1.265451568067158,0.9304266425047784,0.8577143662320893,,13.174897472168693,36,9,0.1671053782430209
0.3411299931889722,13.895178269713048,1.2657157706553739,0.9304882062338206,0.8580373594112871,,13.1758096448527,71,5,-0.09352084913596476
0.4135770906553642,14.308755360368412,1.2656046912340253,0.9304665674343833,0.857896964303085,,13.174778046969667,2,5,0.2018912461741588
1.1102230246251565e-16,14.308755360368412,1.2686135288614524,0.9309823484061831,0.8617726803318931,,13.181549369089346,96,2,0.7350800143772024
0.0,14.308755360368412,1.2703593272193077,0.931288485406018,0.8640107506294449,,13.179306905213755,3,6,0.6944033268233228
0.495901970337367,14.80465733070578,1.2703859957775268,0.9312913397660144,0.8640468845754145,,13.179145536947253,49,4,0.014394064805245493
0.35552268916112884,15.160180019866909,1.2702241379911834,0.9312647066508093,0.8638376044616414,,13.180062774754639,46,8,0.3607550825150647
-4.163336342344337e-17,15.160180019866909,1.2703224123677237,0.9312876143249679,0.8639574125896848,,13.180680848551475,48,6,0.07345886493803433
0.055251793273495164,15.215431813140404,1.2700313131792587,0.9312375546068364,0.8635833216000129,,13.19268762136901,8,1,0.7047256013245412
