regret,cumregret,paramerror,hparamerror,kparamerror,featerror,context,action,reward
0.27304351902315616,0.27304351902315616,0.6930813133469516,0.29992967327419817,0.624823093363528,13.450091221592169,62,9,0.1620046209932597
0.0,0.27304351902315616,0.6708756510571949,0.23472625841593497,0.6284725314534207,13.448314226758724,35,1,0.7552081393649408
0.7184329207435216,0.9914764397666778,0.6385265893526371,0.2379810574644214,0.592521072704108,13.448410265802782,92,1,-0.16682503628210021
0.5167417570263115,1.5082181967929893,0.6569459385693825,0.23943192944261085,0.6117600161551877,13.448548297764875,41,1,0.2247205165660784
1.0718671259737562,2.5800853227667453,0.46391495973623653,0.24216969697381785,0.3956904443307712,13.448598371172002,71,7,-0.6409935560075445
0.0,2.5800853227667453,0.3595154002546743,0.2437164838917805,0.2642983134636053,13.448633023453274,3,8,0.47260765152292805
0.10327223793526136,2.6833575607020066,0.38666254052506693,0.2456794835355807,0.29857915468932084,13.448648639988194,15,0,0.361099987262081
0.275607320050902,2.9589648807529088,0.42191391598072325,0.24615524665346047,0.3426644817356518,13.448553758506328,37,9,0.3432392464861318
0.0,2.9589648807529088,0.42153123979667423,0.24388550936290926,0.3438145494991676,13.44849207697054,46,5,0.39120152831180544
0.8149739188723539,3.7739387996252627,0.36896358629802994,0.23964310689322196,0.2805446654856719,13.44834899456354,76,8,-0.17219545355221014
0.45876676244072556,4.232705562065989,0.3604438557014951,0.2201874507349454,0.2853721423892077,13.447691263228839,14,8,0.17039093153649104
0.436960665307458,4.669666227373447,0.3201142927063635,0.2036009205329183,0.2470219131029546,13.447951352914004,22,3,0.12349387493199672
0.18840422394770637,4.858070451321153,0.34878067696511433,0.26822433457137884,0.22294319224408818,13.447439414881726,68,3,0.27456249343853
0.06870251928718724,4.92677297060834,0.38352706368404355,0.2944205075144859,0.24578359044699655,13.448080118613495,39,4,0.343879533714845
0.41363499691944394,5.340407967527784,0.42397158551071007,0.36566420953372764,0.21457304394200935,13.449182688961457,14,7,0.24238932256666373
0.1723134388413976,5.512721406369182,0.49855678644997314,0.4445784855976065,0.22562987270984958,13.452410502468611,4,3,0.12150012557558523
0.07373432237408817,5.58645572874327,0.5466809508170678,0.4948980817144031,0.23224114773583363,13.45155197334072,0,2,0.292524976172193
0.0,5.58645572874327,0.5404350990746274,0.4980729009577337,0.20974623153551505,13.44977121398768,74,1,0.49113135948714054
0.0,5.58645572874327,0.5651055094152505,0.5170850885263292,0.22796326018722424,13.450124894818687,51,8,0.39314676430985857
0.0,5.58645572874327,0.5790372311569508,0.5279653143319363,0.2377745611462414,13.450321131815894,77,5,0.3208090739304442
0.17618706912545792,5.762642797868728,0.5853949419990457,0.5322511325119893,0.24371288447222259,13.450253310440907,13,4,0.26556393018694013
0.22876129955185154,5.991404097420579,0.5764765813922824,0.5250770530051417,0.23794818196651193,13.450524946554593,83,3,0.4949861140338953
-1.1102230246251565e-16,5.991404097420579,0.5782096578739064,0.5270376893365148,0.2378185915303663,13.451095866133935,89,1,0.4526885409390734
0.06664075104203754,6.058044848462617,0.5848897578610982,0.5326709016960106,0.24157346571420685,13.451238714454382,96,9,0.3515781761125973
-5.551115123125783e-17,6.058044848462617,0.5876130358408118,0.5348871523063665,0.24327929255824668,13.451637758388344,52,8,0.34856120220353853
0.44190348709626104,6.499948335558878,0.5830971148772384,0.5211689540488412,0.26150557683115705,13.458247717080804,3,3,0.34133076091780024
-1.1102230246251565e-16,6.499948335558878,0.5934146552995762,0.5346202124743014,0.25753093316774134,13.462124710223248,26,3,0.647377821375982
0.0,6.499948335558878,0.6020216608661241,0.5419628835646593,0.26211889094509394,13.463716547048941,31,1,0.501256409647656
-5.551115123125783e-17,6.499948335558878,0.5834693473814054,0.519713462912924,0.2652063268490026,13.469065697504954,39,8,0.5257394707705186
0.04672471626693886,6.546673051825817,0.6348376287524828,0.5598868977271062,0.2992415021911102,13.470134568646476,24,2,0.39329725311248664
0.5552798728294804,7.101952924655297,0.6701180996761806,0.5929717145113833,0.3121583144864897,13.472975590606529,3,0,0.04410648763585977
0.0,7.101952924655297,0.6798116282762815,0.6008415083471776,0.31801467228217256,13.474086103191267,9,6,0.2331407133979479
0.0,7.101952924655297,0.6654934406229319,0.589857885681039,0.3081382712550362,13.473037698269012,72,9,0.4266546053697115
0.1284103199232962,7.2303632445785935,0.6252803193173747,0.5532897224569461,0.29128329981163303,13.471152198090053,40,1,0.5465880699886381
0.28074984408133097,7.511113088659925,0.6590210776623692,0.582675362066762,0.3078931685563002,13.47212540711465,15,5,0.14771551142123787
0.028558709857018805,7.5396717985169435,0.6372337351784203,0.5635442383144936,0.29746382084545736,13.470927667484775,60,5,0.7172792176253195
0.0,7.5396717985169435,0.6654012894585041,0.586070273772996,0.3150880991289348,13.471085474617286,16,7,0.42806504238660253
0.0,7.5396717985169435,0.6799070898461531,0.5967565293712712,0.3258148177658899,13.471498975968,33,6,0.24405259119499442
1.1102230246251565e-16,7.5396717985169435,0.678052939055569,0.5935714493579124,0.32776321128070846,13.471122628590722,29,2,0.5747649261345824
0.3692266287459157,7.9088984272628595,0.71326217525154,0.6185472548229913,0.35516506612489346,13.475465470319898,96,8,-0.1353431821864983
0.1061447856275266,8.015043212890387,0.680449884012875,0.5914787465115986,0.3363999659307402,13.47934725403176,30,8,0.6282969227827535
-5.551115123125783e-17,8.015043212890387,0.7130334206083555,0.6185319786683444,0.35473208237918785,13.480801383171206,8,6,0.36031384199322947
0.0,8.015043212890387,0.7054185958426955,0.6124608587232415,0.3500101311286144,13.484104415301545,0,6,0.3806242284891133
0.0,8.015043212890387,0.6789772228754315,0.5896534839417226,0.33662863523328207,13.479558056364164,44,7,0.7137420006383313
0.0,8.015043212890387,0.6462097769962649,0.56847285161584,0.3072876386406025,13.492015352703207,56,1,0.6538366365013296
1.1102230246251565e-16,8.015043212890387,0.6759975726994958,0.5947998140009096,0.3212256209583744,13.495352068363314,42,0,0.35096226444022616
0.29725344182779606,8.312296654718182,0.6930762262253186,0.6111834967561048,0.326817056855528,13.499852759536246,3,4,0.4076756085072217
0.030820535913012592,8.343117190631194,0.7129681733270901,0.620763829996678,0.350679174667135,13.500058354235755,34,7,0.4730141913217035
1.1102230246251565e-16,8.343117190631194,0.7269022297676895,0.6304253573256157,0.36187113795121684,13.497859106043949,40,5,0.4898007762705473
0.0,8.343117190631194,0.6684491295328052,0.5870636610573594,0.3196568420026308,13.495099989571685,45,1,0.8723055286695635
0.007352039707503644,8.350469230338698,0.7146723880872432,0.6227162124958702,0.35068667067500797,13.496122285679002,66,5,0.2814541840011491
-5.551115123125783e-17,8.350469230338698,0.7121819599790702,0.6237665512598308,0.3436836243539206,13.493901288948694,85,1,0.6725278634776319
1.1102230246251565e-16,8.350469230338698,0.7471957207021995,0.6477233958443259,0.3724994597466874,13.495295239900758,2,5,0.3457453185948369
-1.1102230246251565e-16,8.350469230338698,0.7382518197950982,0.6434263326598243,0.36196450636865396,13.496714283815463,96,2,0.39146574174096366
0.0,8.350469230338698,0.7215632447045153,0.6308891895667281,0.350189015527822,13.49794170064114,61,0,0.7144571267023803
0.2309959026110358,8.581465132949734,0.7490920670782676,0.6472620675257408,0.37708187559453854,13.498269940004805,44,2,0.3466871994843051
0.1890026442457382,8.770467777195472,0.7524472661684192,0.6477869101544281,0.38281719840794354,13.502920098738043,26,7,0.526950389260413
0.09480689527256547,8.865274672468038,0.7526676509054216,0.646209466096146,0.38590402776755206,13.515653245071594,85,6,0.5227945409428634
0.4309895245436473,9.296264197011686,0.7598416879254857,0.6541075419972651,0.3866558084546867,13.513165079949719,61,3,0.03859605278530541
0.0,9.296264197011686,0.7298491042689403,0.6357407888365952,0.35848760705441163,13.510184538591401,60,3,0.6971661156646936
0.01464624455660729,9.310910441568293,0.7370790847339408,0.6420498241029574,0.36201878476342253,13.511239310998302,88,8,0.3151680528733303
-5.551115123125783e-17,9.310910441568293,0.7255488765129717,0.6351842302506422,0.3506596153681441,13.514259114460366,15,1,0.4304579252232488
0.24344455370766874,9.554354995275961,0.7324641386123435,0.640322330863679,0.35565577030385365,13.515733839647854,42,7,0.15311724807494492
