regret,cumregret,paramerror,hparamerror,kparamerror,hfeaterror,featerror,context,action,reward
0.701352739570068,0.701352739570068,0.7572983663541978,0.3635173667032482,0.6643462499238427,,13.268140478703966,76,1,-0.020133006269802228
0.0,0.701352739570068,0.9154283373284136,0.38374240520600694,0.8311141962634091,,13.26706648689207,29,6,0.8551922261311724
0.3254868667849069,1.026839606354975,0.9961733098426835,0.4101453750550501,0.9078226889453025,,13.265939660450355,67,1,0.1949790206358835
0.3027464613981479,1.3295860677531228,0.9873101463803629,0.41095320468116553,0.8977186578811279,,13.267749658986977,33,7,0.0845017121565931
0.5420875506888947,1.8716736184420175,0.9918995067122465,0.41560026285031804,0.9006336952028524,,13.26719230439482,62,5,-0.08114557906248146
0.6701909124466883,2.541864530888706,0.9455538798001517,0.4243062300429265,0.8450067234950731,,13.265590045292486,55,2,-0.2342784346893788
0.5094280109075069,3.0512925417962125,0.9373696197459405,0.43385511543632815,0.8309221039498104,,13.263940819926447,16,0,0.12132563246914012
0.019240979647082268,3.070533521443295,1.019617337744729,0.6654675880483838,0.7725104560371436,,13.27246875144587,72,3,0.6109215034086977
0.33877136253969536,3.4093048839829905,1.0428804742328344,0.6748443695313262,0.7951004719203532,,13.272726189699315,13,7,0.005261300755246501
0.4957004212176665,3.905005305200657,1.0330173732525292,0.6900522151829362,0.7687345665199905,,13.273669996300624,62,3,0.01867706059113182
0.1318214622000723,4.036826767400729,1.0386437404437048,0.6992806287404761,0.7679761857188113,,13.273549260315917,70,4,0.09591178712274284
0.0,4.036826767400729,1.0455126860582242,0.6996641012056124,0.7768956958259104,,13.274691308623783,25,2,0.18754080658788858
1.1102230246251565e-16,4.036826767400729,1.0576485882530584,0.7026501637195375,0.7905082438903435,,13.284243725162087,12,7,0.6751492315718312
0.07138345176024657,4.108210219160976,1.05450096045954,0.702732491457133,0.7862183672877039,,13.285678592516042,63,9,0.4659045324045731
-5.551115123125783e-17,4.108210219160976,1.0544672152137748,0.7027313009044693,0.7861741707088865,,13.293318386362646,27,1,0.4294423356492303
0.3342801195518992,4.442490338712876,1.0530430824671175,0.7027437251828361,0.7842518665887886,,13.29378147380159,41,0,0.06691682374113357
5.551115123125783e-17,4.442490338712876,1.0589914959324114,0.7040850908568054,0.7910291861178894,,13.296516097538001,42,8,0.5341530412174882
0.07143089539993303,4.513921234112809,1.0645013350104973,0.7049180044912194,0.7976551254666693,,13.298254737360121,91,2,0.2016125582287693
