regret,cumregret,paramerror,context,action,reward
5.551115123125783e-17,5.551115123125783e-17,0.9999999999999999,24,4,0.5561992756400949
0.6433783696374946,0.6433783696374946,0.9336873767840703,94,5,-0.35350916474922833
0.4873379746756716,1.1307163443131663,0.8461131209493019,59,5,0.006858449384672619
1.1102230246251565e-16,1.1307163443131665,0.8464675272592554,98,7,0.6322603362466985
0.40884998779437165,1.5395663321075381,0.6503597360635656,3,4,0.06335955185534184
0.42231864145078746,1.9618849735583255,0.564389270591012,54,4,0.2804781537830746
0.5497017393116588,2.5115867128699843,0.569169631255418,71,7,-0.09585507297600758
0.0,2.5115867128699843,0.5524513585762186,39,9,0.14778266121114197
0.6115129275476427,3.123099640417627,0.5610523119977997,59,7,-0.07335134352329263
5.551115123125783e-17,3.123099640417627,0.38943343956240295,33,7,0.5751469322600774
0.0,3.123099640417627,0.24722068497575828,21,3,0.5633691928710741
0.0,3.123099640417627,0.26109227583535227,66,8,0.614327300285906
0.28557236433895117,3.4086720047565784,0.25897272254970216,8,0,0.1674493504505428
0.08812744119038024,3.4967994459469587,0.24101725301638371,33,0,0.3159353322632158
1.1102230246251565e-16,3.4967994459469587,0.210375955038582,97,0,0.7096166248482456
0.3911269173457133,3.887926363292672,0.1989398926766445,72,1,0.22607532249821388
0.024813019444962087,3.912739382737634,0.24011763773771574,19,9,-0.1750218833467124
-5.551115123125783e-17,3.912739382737634,0.19814492111965157,79,0,0.5716991992606546
0.0,3.912739382737634,0.19690371391805148,22,7,0.9895372500444566
5.551115123125783e-17,3.912739382737634,0.16006275640963374,16,9,0.5060181700741128
0.0,3.912739382737634,0.1472904145314994,23,6,0.8615977184778914
1.1102230246251565e-16,3.912739382737634,0.1465201561936383,51,1,0.4694373986803039
-5.551115123125783e-17,3.912739382737634,0.1523937298452346,81,7,0.5852008320193949
0.0,3.912739382737634,0.1556408630319944,11,2,0.5140092835111981
0.0,3.912739382737634,0.15534911458163714,39,9,0.18760481866352643
0.0,3.912739382737634,0.15373050393149473,46,1,0.1901103492176252
1.1102230246251565e-16,3.912739382737634,0.14918040596029555,51,1,0.27205611045584177
0.01109998034540638,3.9238393630830406,0.13509477046152854,32,0,0.17110725451537978
-2.220446049250313e-16,3.92383936308304,0.14576379807935902,85,5,0.48900980672491395
-5.551115123125783e-17,3.92383936308304,0.15211009658346356,8,5,0.3404873792011824
1.1102230246251565e-16,3.92383936308304,0.158102193989511,51,1,0.32334193969964087
0.004430752936789295,3.9282701160198297,0.1583355963241062,18,3,0.23119464774093584
-1.1102230246251565e-16,3.9282701160198297,0.15210962592786115,77,4,0.504937340219589
-5.551115123125783e-17,3.9282701160198297,0.1515527960150092,79,0,0.5090225942154155
-5.551115123125783e-17,3.9282701160198297,0.15022497211857166,79,0,0.37711545192581764
0.0,3.9282701160198297,0.15224785516083697,80,2,0.6463665470517175
-5.551115123125783e-17,3.9282701160198297,0.14528839518856707,79,0,0.5697298135861346
5.551115123125783e-17,3.9282701160198297,0.14256530278563898,40,8,0.5125540871549809
0.0,3.9282701160198297,0.13190941582085441,92,3,0.677015774802857
0.0,3.9282701160198297,0.1336518623660437,58,5,0.5811352906444596
0.0,3.9282701160198297,0.1322192757759511,1,0,0.36383654212370553
0.0,3.9282701160198297,0.13152133933185753,10,8,0.6109448730022816
-1.1102230246251565e-16,3.9282701160198297,0.13124951947152422,56,7,0.609474619704062
-5.551115123125783e-17,3.9282701160198297,0.128201417032006,81,7,0.49465096860211083
0.03864865046878729,3.966918766488617,0.12795838217728403,49,7,0.33284644207382524
-1.1102230246251565e-16,3.966918766488617,0.11816391327669115,45,9,0.727175759558773
-1.1102230246251565e-16,3.966918766488617,0.11118491128569863,27,7,0.6902676053869211
0.030291809202623754,3.997210575691241,0.11074847187280917,39,5,0.13248128861936725
0.0,3.997210575691241,0.11413341808374057,67,7,0.48603022602015555
0.0,3.997210575691241,0.11790132248186638,88,0,0.3957928819654958
0.0,3.997210575691241,0.1197144210278137,22,7,0.8317054053002187
0.0,3.997210575691241,0.11982825377863149,32,6,0.3715300903582178
2.7755575615628914e-17,3.997210575691241,0.11858623306813043,96,6,0.06358236072464926
0.0,3.997210575691241,0.09858030192546494,67,7,0.38154242175074815
1.1102230246251565e-16,3.997210575691241,0.10981291094198331,63,0,0.5765915821514972
-1.1102230246251565e-16,3.997210575691241,0.11301262473151509,56,7,0.672498786578553
0.0,3.997210575691241,0.11393384526686272,23,6,0.923976586338116
0.05884656786355599,4.0560571435547965,0.10341188691770717,46,9,0.040131036923153285
0.0,4.0560571435547965,0.10552544752312805,57,7,0.49621839282189667
0.0,4.0560571435547965,0.10234865561686494,23,6,0.936033228795097
0.09512468606509844,4.151181829619895,0.09626524993236892,91,6,0.15976578233936511
0.03864865046878729,4.189830480088682,0.09704265678151144,49,7,0.269726481003315
0.0,4.189830480088682,0.08989251989125706,15,9,0.1480965389688785
0.0,4.189830480088682,0.09015222940221523,30,8,0.837166773230879
0.0,4.189830480088682,0.09139804652465675,35,0,0.6274478257780614
0.0,4.189830480088682,0.09242676590992947,83,4,0.45271849889980664
5.551115123125783e-17,4.189830480088682,0.09398460335842508,24,4,0.33622791618239434
0.06135721813305184,4.2511876982217345,0.09252282748941042,78,5,0.11679821414291804
0.0,4.2511876982217345,0.08398184708706288,4,5,0.5285753654659701
-1.1102230246251565e-16,4.2511876982217345,0.08165632407590329,27,7,0.619460713737539
-5.551115123125783e-17,4.2511876982217345,0.07842624050810992,78,4,0.3438033146438772
