regret,cumregret,paramerror,hparamerror,kparamerror,featerror,context,action,reward
0.701352739570068,0.701352739570068,0.7572983663541978,0.3635173667032482,0.6643462499238427,13.268140478703966,76,1,-0.020133006269802228
0.0,0.701352739570068,0.738582595819648,0.4154123646563562,0.6106855312992965,13.268384628849729,29,6,0.8551922261311724
0.3829879956031793,1.0843407351732472,0.7112019488923416,0.41522609970363855,0.5774041030622911,13.268382060976952,67,3,0.1374778918176111
0.3027464613981479,1.3870871965713951,0.7076582636673053,0.4151857282697497,0.5730628492388448,13.268380837026722,33,7,0.0845017121565931
0.4957004212176665,1.8827876177890617,0.6176119667121408,0.41524805559684413,0.4571800452218783,13.268378657634509,62,3,-0.0347584495912532
0.6701909124466883,2.55297853023575,0.564136395381757,0.4154921907938242,0.3815967924179531,13.268388290239564,55,2,-0.2342784346893788
0.836612595516405,3.3895911257521547,0.5620170621413959,0.41587794576473824,0.3780326868996213,13.268394224627901,16,3,-0.205858952139758
0.019240979647082268,3.408832105399237,0.4570305269103479,0.41614720452978243,0.18894021988448534,13.268384454954873,72,3,0.6109215034086977
0.33018346760688,3.7390155730061174,0.47987151517393845,0.4179378774205521,0.23580628001080678,13.268493821940838,13,4,0.013849195688061866
0.5420875506888947,4.281103123695012,0.496052416720466,0.44021004382764173,0.22865501841744168,13.26960831661297,62,5,-0.02771006888009643
0.1318214622000723,4.412924585895085,0.6646516640309856,0.6227558386637408,0.2322434066004436,13.274520053578813,70,4,0.09591178712274284
0.0,4.412924585895085,0.9537351883022847,0.9024054040654242,0.3086669663561567,13.27431085083689,25,2,0.18754080658788858
1.1102230246251565e-16,4.412924585895085,0.9132732557730849,0.8594315163101193,0.3089425650234359,13.276376481628159,12,7,0.6751492315718312
0.106102782771264,4.5190273686663485,0.9667509264642017,0.9162763280564018,0.3082937632565239,13.277217783991462,63,8,0.43118520139355565
-5.551115123125783e-17,4.5190273686663485,0.9586697199563128,0.9095654124493668,0.3028834634590146,13.277112790535854,27,1,0.4294423356492303
0.3342801195518992,4.853307488218247,0.9847604796678041,0.9368578609923847,0.30339833653521786,13.278264777148031,41,0,0.06691682374113357
0.04393365886359479,4.897241147081842,0.9999274845093576,0.9575857385829141,0.28789673068624166,13.279172524612347,42,3,0.4902193823538935
-5.551115123125783e-17,4.897241147081842,1.0046060995741553,0.9608360078776411,0.29330458787300795,13.279111252253523,91,3,0.27304345362870236
1.1102230246251565e-16,4.897241147081842,1.0043589692710755,0.9602730910610975,0.29430006751481075,13.279077516786321,6,9,0.4024215582265207
0.0,4.897241147081842,1.007483208759059,0.9686882433887478,0.27688536084789983,13.286192357951553,56,2,0.339746900301528
0.15283044021572967,5.050071587297571,1.0054925589838732,0.968837218095549,0.26901622814398274,13.288423528235567,27,4,0.3071527750300649
0.02526962296599644,5.075341210263568,1.056488811475181,1.0268337634012379,0.2485579029350931,13.292357615479677,54,1,0.287284455655501
0.19779775445785142,5.2731389647214195,1.0799228889062276,1.0468989567401028,0.26502079231648346,13.292480937167356,68,9,0.2297828523842261
0.3204765679084252,5.593615532629845,1.0800190976812067,1.0462663444991875,0.2678954791041381,13.29685882751002,54,8,-0.24046537732641446
0.28940596371509714,5.883021496344942,1.1252804069611373,1.0868590284566093,0.2915363554567046,13.297100558735343,27,5,0.19580119403175983
5.551115123125783e-17,5.883021496344942,1.14342090946899,1.1019059773392954,0.305310650509976,13.294963984364866,4,1,0.32485924014329093
0.037441400071467984,5.92046289641641,1.1576877901940428,1.112167314866452,0.3214418816942064,13.294586142657185,99,7,0.33295746326160713
1.1102230246251565e-16,5.92046289641641,1.09285635785565,1.0554755654979093,0.28338374960887497,13.310176989662505,43,7,0.8038520717645407
0.026587214910044565,5.947050111326455,1.1265898365156495,1.0853419537683264,0.3020554636663764,13.311478828987294,10,7,0.40314482041921107
0.0,5.947050111326455,1.139022272965505,1.096351717675871,0.30884405362686246,13.312486298089087,24,8,0.41172439427339275
0.0,5.947050111326455,1.120748494452381,1.0778294717727288,0.307182059364473,13.32172501473775,22,3,0.5764991280481679
0.0,5.947050111326455,1.1016145354296127,1.0592220432373958,0.3026602844606442,13.335126055630864,59,7,0.7377802603246217
0.04926666299232141,5.996316774318776,1.1510195591549313,1.1022092905396812,0.3316333900638252,13.33849834450132,54,3,0.15481338354340482
0.027212414547937755,6.023529188866714,1.1662313732142526,1.1161910547360172,0.3379543537173308,13.33940929849504,19,9,0.060098528031764464
0.0,6.023529188866714,1.1613985868428283,1.1125366420647793,0.3333300130257447,13.338254120444075,44,6,0.608691390869951
0.5074824792568218,6.531011668123536,1.1789226052063881,1.1285751071310046,0.3408470868745386,13.339662335999453,22,5,0.19627310514534005
0.08303806016988757,6.614049728293424,1.2172785421415742,1.1620676448887897,0.36244425483229603,13.346940482601532,50,2,0.14064183551502538
0.0,6.614049728293424,1.2029814255267095,1.1522402339095856,0.3456974884523423,13.349525907163752,97,9,0.382079312807245
1.1102230246251565e-16,6.614049728293424,1.2081108588246716,1.1545788419770993,0.3556396278100995,13.353305580288032,66,2,0.5176311127547102
0.0,6.614049728293424,1.1478815782710607,1.1083557412039549,0.2986296513648526,13.352220419887006,8,2,0.7297573524998187
0.02760532832231266,6.641655056615737,1.17021703861052,1.1266522145748687,0.31632689554939736,13.347747604184445,92,1,0.36070307999803514
0.1837449927061503,6.825400049321887,1.1853290762988908,1.1383525979388747,0.3303912557641261,13.348481642539843,24,2,0.2744035986251321
1.1102230246251565e-16,6.825400049321887,1.1288147522120069,1.0843472022331346,0.3137098816113834,13.363553440767793,83,7,0.947566485027342
0.0,6.825400049321887,1.1340982802641852,1.0882392871715434,0.31923997737525506,13.369781544310634,73,6,0.7945120814195377
0.08116589783796446,6.9065659471598515,1.1980047809433407,1.1433889341308763,0.3575992176587646,13.369327056206732,14,4,0.35438845051680834
