regret,cumregret,paramerror,hparamerror,kparamerror,hfeaterror,featerror,context,action,reward
0.5350945943072116,0.5350945943072116,0.8544378583195689,0.5505055016311244,0.653458297371451,,13.35925158256323,3,2,-0.06288505465749808
0.6533715686130921,1.1884661629203037,0.8405736179874388,0.5486727617055426,0.6368062561084852,,13.358977684780081,54,8,0.04942522662076997
0.5497017393116588,1.7381679022319625,0.8103399794176014,0.5466953258965412,0.5981430455044956,,13.360399825084837,71,7,-0.09585507297600758
0.4800060899853079,2.2181739922172703,0.8136273382484769,0.5464790752027731,0.6027852568791173,,13.35686559198329,39,6,-0.33222342877416594
0.6223162659452969,2.8404902581625673,0.700784797642209,0.5154902569863294,0.4747305841828603,,13.35684710363825,59,9,-0.08415468192094673
0.08812744119038024,2.9286176993529476,0.9063313049187269,0.38447523228731006,0.8207406594249498,,13.373485094567242,33,0,0.4870194910696972
1.1536658714572492,4.082283570810197,0.9057503511470738,0.3839213042523723,0.8203585379236356,,13.374795812745493,21,5,-0.5902966785861751
0.6634367787726754,4.745720349582872,0.64319331183502,0.23882624002578398,0.5972098990007182,,13.377122389876643,66,3,-0.04910947848676933
0.412250053928984,5.1579704035118565,0.6298685151284986,0.2392071825282478,0.5826785307329223,,13.377147178016292,8,8,0.040771660860509935
0.431370785690976,5.589341189202832,0.5000206046219109,0.21566338434122856,0.45112072630388955,,13.37938633178076,33,5,-0.02730801223737994
1.1102230246251565e-16,5.589341189202832,0.523974118270855,0.21643510526807386,0.4771841592355281,,13.381584972661006,97,0,0.7096166248482456
-5.551115123125783e-17,5.589341189202832,0.49920011925755087,0.2296949129710217,0.4432166581052519,,13.383937106416523,72,0,0.6172022398439272
0.21280447483849513,5.802145664041327,0.5053797627297878,0.2301414660269295,0.44993734029505955,,13.380501737819893,19,4,-0.36301333874024544
-5.551115123125783e-17,5.802145664041327,0.521228352852961,0.23456275605108737,0.46546676496988365,,13.382513742849163,79,0,0.5716991992606546
0.4259187635096837,6.228064427551011,0.5156328378639781,0.2366149663349958,0.4581381682308824,,13.373582658684601,22,3,0.5636184865347729
0.22684314680875448,6.4549075743597655,0.5187656127561993,0.24689575146841022,0.45624582067692837,,13.373820242775096,16,7,0.2791750232653583
1.1331602480400849,7.58806782239985,0.4685807128638788,0.25737554862681106,0.3915682717446204,,13.372226634181782,23,9,-0.27156252956219346
0.29238542285807434,7.880453245257924,0.4696776803784863,0.25712459703168683,0.39304460948727965,,13.370230267487564,51,3,0.17705197582222967
-5.551115123125783e-17,7.880453245257924,0.47070514079195697,0.2572453200110834,0.39419306805215554,,13.374278584129492,81,7,0.5852008320193949
0.15772290958562535,8.03817615484355,0.4987868281118955,0.27224333630337744,0.4179376337880231,,13.374926937327425,11,0,0.3562863739255728
0.28071630278446963,8.318892457628019,0.4923989556182155,0.27896804098371264,0.40575061750244934,,13.375121660230402,39,3,-0.09311148412094318
0.2375063379632112,8.55639879559123,0.4611782282639211,0.2867412321756375,0.361199147278958,,13.375574502742616,46,0,-0.04739598874558599
1.1102230246251565e-16,8.55639879559123,0.4598767943472052,0.28716705468184145,0.359195975317678,,13.373347657624674,51,1,0.27205611045584177
0.01109998034540638,8.567498775936636,0.4579964340162046,0.30241159856118704,0.3439592397759175,,13.374038331314607,32,0,0.17110725451537978
-2.220446049250313e-16,8.567498775936636,0.4589378534307228,0.30548084665870817,0.34249876735001317,,13.367699483269693,85,5,0.48900980672491395
0.28557236433895117,8.853071140275588,0.4792591564431673,0.3109688214898988,0.3646748292599858,,13.366384572896957,8,0,0.054915014862231146
0.21037226942438336,9.063443409699971,0.4802815040711848,0.31176921651018585,0.36533584383345735,,13.366419741395898,51,4,0.11296967027525762
0.004430752936789295,9.06787416263676,0.4983112039601566,0.3194055783078571,0.3824841598524626,,13.366535253743702,18,3,0.23119464774093584
-1.1102230246251565e-16,9.06787416263676,0.4950141846268741,0.3181750212426541,0.3792145815221845,,13.357856404720017,77,4,0.504937340219589
0.31481708051534996,9.382691243152111,0.4948584486824811,0.3183736809172719,0.37884440543793024,,13.356013956135525,79,3,0.1942055137000655
