regret,cumregret,paramerror,context,action,reward
0.019295461341275466,0.019295461341275466,1.0,30,3,0.664988627626529
0.5856596916419182,0.6049551529831937,0.7861387405606661,61,5,-0.24383409645150186
0.41837842272374964,1.0233335757069433,0.795652239653471,5,6,0.0867752689361321
0.31076401721249775,1.334097592919441,0.7898457635945414,60,0,0.5179899640463292
0.5305989100117019,1.8646965029311429,0.6219075027303597,48,8,0.12471784133636474
0.3283066306339641,2.193003133565107,0.6225753341124366,60,8,0.47597404260548337
0.7231419001951978,2.916145033760305,0.5597558810519659,78,1,-0.10284247897028649
0.6883579718252422,3.6045030055855474,0.5647324791195917,32,9,-0.021083642183154956
0.8936903212681995,4.498193326853746,0.5655177879633346,69,6,-0.763306911094487
0.05577742037241823,4.553970747226165,0.2275170564899749,64,4,0.10528152176206759
0.0,4.553970747226165,0.3804745605223765,37,7,0.5989058358751117
0.06626601903694884,4.620236766263114,0.3467921249599762,15,4,0.3183709823506366
0.42830551258487054,5.048542278847984,0.2888472897800457,41,2,-0.10707194263735277
0.2354194567793793,5.283961735627363,0.22752018188224324,46,6,-0.02558580173864068
-1.1102230246251565e-16,5.283961735627363,0.23148292837466752,28,5,0.6373852173051334
0.0,5.283961735627363,0.21945736692622564,14,4,0.6790054565487421
-1.1102230246251565e-16,5.283961735627363,0.22094006501851138,25,6,0.9422404808655713
0.0,5.283961735627363,0.2245571471859067,0,6,0.37456157517077543
0.0,5.283961735627363,0.2068405611654708,11,7,0.1914658371068216
0.0,5.283961735627363,0.20745107590334655,51,8,0.37615513735755146
1.1102230246251565e-16,5.283961735627363,0.17040353310468187,29,2,0.6437597844776478
0.28430994365609263,5.5682716792834555,0.16499989651088864,23,6,0.519962020451254
0.0,5.5682716792834555,0.14743781829173772,83,2,0.8056875483549369
0.0,5.5682716792834555,0.14778887521581663,98,5,0.482773056542391
0.06664075104203754,5.634912430325493,0.14990845744508136,96,9,0.3357503433254547
0.3496073164993404,5.984519746824834,0.14282582083153447,67,1,0.23249941078571734
0.0,5.984519746824834,0.1410520424981241,57,9,0.4255977055306851
-1.1102230246251565e-16,5.984519746824834,0.127269475218428,26,3,0.630962541289124
0.04945496241359715,6.03397470923843,0.12496781680087717,93,1,0.3564485030229319
-1.1102230246251565e-16,6.03397470923843,0.11071278667174682,7,0,0.73594887634359
1.1102230246251565e-16,6.03397470923843,0.11202553313097409,90,8,0.2976565844429648
1.1102230246251565e-16,6.03397470923843,0.1082283184854499,40,5,0.45428025489471124
0.0,6.03397470923843,0.10633275731040852,41,7,0.5709400125372741
0.0,6.03397470923843,0.0975577506046751,72,9,0.2185910151060479
0.0,6.03397470923843,0.1203264933045264,5,7,0.45404191184635445
-5.551115123125783e-17,6.03397470923843,0.1211768653148141,15,1,0.6504828635564346
0.0,6.03397470923843,0.1302735737841319,14,4,0.6284666375750025
0.030114320069802997,6.064089029308233,0.12957179999469842,33,5,0.21906086708449046
0.030114320069802997,6.094203349378036,0.12999229748294747,33,5,0.11062753084925878
-5.551115123125783e-17,6.094203349378036,0.129235867077351,39,8,0.38453915458493587
-1.1102230246251565e-16,6.094203349378036,0.12950729581432763,96,2,0.312170829776239
0.020724556860432786,6.114927906238469,0.13505999052438689,75,5,0.18335641170038572
5.551115123125783e-17,6.114927906238469,0.13324435744397087,91,1,0.5251064393194246
0.0,6.114927906238469,0.13139708963968927,45,1,0.6570385465545296
0.0,6.114927906238469,0.13132048115335584,19,5,0.6544801394822581
0.0,6.114927906238469,0.13001044704129477,70,5,0.7301517544026389
0.06141992156891418,6.176347827807383,0.11958046645583384,51,5,0.3630349850321373
0.0,6.176347827807383,0.1210052724709191,37,7,0.6808392523077694
-1.1102230246251565e-16,6.176347827807383,0.12123438399138046,26,3,0.6550995956823165
0.0,6.176347827807383,0.11274205514176106,0,6,0.41582453818895804
1.1102230246251565e-16,6.176347827807383,0.11318864945970504,48,1,0.6679375248253403
0.0,6.176347827807383,0.11365055704557762,3,8,0.527491705923128
-5.551115123125783e-17,6.176347827807383,0.11255152298543553,27,8,0.23791603502594805
1.1102230246251565e-16,6.176347827807383,0.11354814052325184,2,5,0.5235881648579709
-1.1102230246251565e-16,6.176347827807383,0.11365446086930389,65,6,0.849570256789524
0.0,6.176347827807383,0.11040169607419488,61,0,0.6030991026029867
5.551115123125783e-17,6.176347827807383,0.11416252653645938,63,6,0.4128689152447774
-1.1102230246251565e-16,6.176347827807383,0.11544072588515848,26,3,0.37007073562556125
-2.7755575615628914e-17,6.176347827807383,0.12653925781590003,84,8,0.06672368707023016
0.0,6.176347827807383,0.12660243366989984,61,0,0.6176642953018819
0.0,6.176347827807383,0.13076987175426277,18,9,0.45563759040385404
0.0,6.176347827807383,0.1299706171912196,60,3,0.6130030922889149
0.01464624455660729,6.19099407236399,0.11490986193608416,88,8,0.3151680528733303
-5.551115123125783e-17,6.19099407236399,0.09794375531210292,15,1,0.4304579252232488
1.1102230246251565e-16,6.19099407236399,0.09582377635464456,42,0,0.3965618017826135
