regret,cumregret,paramerror,hparamerror,kparamerror,hfeaterror,featerror,context,action,reward
0.8242089203926786,0.8242089203926786,0.9375592693634682,0.16174924528397625,0.9235012535018156,,13.324821770605855,60,9,-0.12513164431638796
1.154159881104735,1.9783688014974137,0.9106000759493266,0.16161550943157454,0.896143362096764,,13.338156304389521,74,1,-0.44839655150768887
0.6471098307292169,2.6254786322266304,0.9798025255516815,0.20566338305528262,0.9579747188458104,,13.339661142348817,22,2,-0.17650716588608498
0.6505117867361241,3.2759904189627544,0.8621176373224149,0.22131653033680615,0.8332261481627065,,13.338402964169857,94,9,-0.08894984617015243
0.12378276355123186,3.3997731825139863,0.7879633143480111,0.23313930342145064,0.7526833663357145,,13.338606275386688,70,8,0.2036798778621967
0.16250702900511882,3.5622802115191052,0.8543848395234883,0.5815255914027008,0.6259404448917772,,13.336799467348168,54,5,0.4000867651939021
0.6559774370700737,4.218257648589179,0.8353853137760947,0.5938371651719448,0.587559395919538,,13.338434211921264,58,5,-0.3145011328929883
0.7821306436966399,5.000388292285819,0.8916285648567494,0.5825814540613936,0.6749817383101699,,13.336702537377858,43,2,-0.40044784145551454
0.8146986534840224,5.815086945769841,0.9342723098548403,0.6875222049303985,0.632596211409096,,13.339157224396413,40,7,-0.5390924022177697
0.0,5.815086945769841,1.0593498727516522,0.7574195599603455,0.7406333526708195,,13.343826972189502,79,0,0.5522234058852517
0.29895838880502135,6.114045334574863,1.046056556245246,0.764733248590479,0.713734808849839,,13.343786865170575,43,9,0.1019236854606089
0.37901868040106457,6.4930640149759276,1.0693402648152044,0.7904581144877794,0.7201837065606777,,13.3434317255588,67,0,0.27132203382789105
0.0,6.4930640149759276,1.0788550033285214,0.7932473758986539,0.7312227559621511,,13.354557163791307,58,2,0.5166176928144817
0.4755773270552421,6.9686413420311695,1.0785597599757488,0.793191391769258,0.7308478445354358,,13.355413266619067,27,7,-0.2859503166470042
0.4974689156331686,7.466110257664338,1.070875842602658,0.7963276596875202,0.7159869612545675,,13.353959919567677,73,3,0.15248411493498748
0.24012291458957036,7.706233172253909,1.0773380619959119,0.8018718922374974,0.7194850716064668,,13.353868141712397,25,0,0.32180857969294463
0.3145198861694025,8.020753058423312,1.079341005683673,0.8020726284873845,0.722257921508363,,13.355839690665702,51,7,0.0974659570693257
0.29750545439068354,8.318258512813996,1.078148833027943,0.8032457699534352,0.7191669758904591,,13.355452359812823,31,3,-0.03094771652903465
0.0,8.318258512813996,1.0860659423832209,0.8069298940434091,0.726913596862685,,13.347198261102015,10,5,0.45382411429006014
0.16259698556534452,8.48085549837934,1.0913844339969703,0.8128659759387731,0.7282642981308319,,13.346098857106012,48,8,0.33411218783223395
0.0,8.48085549837934,1.1004176899388418,0.8155755849166243,0.7387527039667896,,13.34992040374979,94,7,0.3494514987768229
0.07500284387878658,8.555858342258126,1.1009684260443575,0.815693035275959,0.7394432685127932,,13.351042601438339,76,1,0.16274707502925134
