regret,cumregret,paramerror,context,action,reward
0.5825355803030651,0.5825355803030651,1.0,76,0,0.09019922169626873
0.8878379798368725,1.4703735601399375,0.995317195598167,79,5,-0.3535238132623122
1.1091362913119378,2.579509851451875,0.9322937989653625,21,9,-0.5871992331625865
0.9508081424162438,3.5303179938681186,0.8325512766506432,41,3,-0.3356938574794451
0.4432511400288741,3.9735691338969925,0.5588718029205457,8,1,0.00487250147462423
0.0,3.9735691338969925,0.5690214447041122,43,7,0.09439991592435641
0.7998891839222151,4.773458317819207,0.5602263529009713,0,8,-0.23294769556830786
0.2064456288839107,4.979903946703118,0.3098199362177664,43,5,-0.031280868092944655
0.4269030549259838,5.406807001629102,0.31192880397498013,70,2,-0.2709662081778203
1.1102230246251565e-16,5.406807001629102,0.35636337817906444,15,0,0.33011763489124885
0.6586847130317931,6.065491714660895,0.325456668988242,60,9,-0.15077139477754503
0.21999592770186793,6.285487642362763,0.32621149400384425,78,8,0.22093488877450573
0.10169255736579769,6.387180199728561,0.3027800864084613,88,5,0.09957502410290886
0.15854720957947993,6.54572740930804,0.3396017019669473,23,0,0.38482514845308013
0.3867918371378905,6.93251924644593,0.33985696271601684,3,8,0.20782156397985996
0.04952835475994344,6.982047601205874,0.35061921136508306,72,6,0.22618714601515627
0.0,6.982047601205874,0.35184517658340236,57,8,0.39939266749616675
0.09567045585088496,7.077718057056759,0.3306559976763409,52,9,0.4142935916455999
0.0,7.077718057056759,0.3336359969976034,97,1,0.4567635551167553
0.0,7.077718057056759,0.2912333656701792,68,7,0.41225335414550796
5.551115123125783e-17,7.077718057056759,0.2955786228037516,80,5,0.5709999866880848
0.023967167674143974,7.101685224730903,0.2854880216486789,78,2,0.3831142170832582
-1.1102230246251565e-16,7.101685224730903,0.2857387174112309,79,6,0.5653309311519119
0.008492686302927432,7.110177911033831,0.2540657609684474,48,3,0.5964446571904406
0.0034375491891440735,7.113615460222975,0.25982156645804577,23,3,0.23819007607759304
0.09849286143097102,7.212108321653946,0.22699421314111584,4,6,0.3047008894276956
0.0,7.212108321653946,0.2204033535419415,31,5,0.45845916190717667
1.1102230246251565e-16,7.212108321653946,0.2089369035107473,3,1,0.8494462525927737
0.0,7.212108321653946,0.204418738424665,65,1,0.354511053420678
0.0,7.212108321653946,0.18535651757873503,57,8,0.2856480801240856
-5.551115123125783e-17,7.212108321653946,0.18792032098836764,13,4,0.4587779205877861
-5.551115123125783e-17,7.212108321653946,0.18368477109985132,70,4,0.27886254738926586
0.0,7.212108321653946,0.17720886145582132,98,7,0.3928920275016946
0.0,7.212108321653946,0.17109173702613972,43,7,-0.00148284476871971
5.551115123125783e-17,7.212108321653946,0.1790841811251253,49,1,0.31374298304341
5.551115123125783e-17,7.212108321653946,0.16838966194047142,46,3,0.6065819810197635
0.0,7.212108321653946,0.10089625713063721,20,2,0.4559355010249205
0.0,7.212108321653946,0.10151918316285648,48,6,0.6629677419351824
0.0,7.212108321653946,0.10919099815357035,78,6,0.46005901392309767
0.0,7.212108321653946,0.10874388413086045,33,6,0.6619469060495625
0.061072866395701586,7.273181188049647,0.11374340721984759,73,1,0.3865062138633014
5.551115123125783e-17,7.273181188049647,0.1160818080519806,85,1,0.11029108280515597
0.0,7.273181188049647,0.11356795941927722,18,4,0.6935934555314194
0.0,7.273181188049647,0.11615539772827659,41,9,0.39439449827390327
-5.551115123125783e-17,7.273181188049647,0.1232448472296944,13,4,0.4401777919254243
-5.551115123125783e-17,7.273181188049647,0.12371637680350216,86,7,0.30103388861329355
0.13259587040235693,7.405777058452004,0.12263292204193733,87,6,0.5296155191285874
0.0,7.405777058452004,0.13958350063849856,20,2,0.37871900776004974
-5.551115123125783e-17,7.405777058452004,0.14616267423875887,82,1,0.5049182170339198
-5.551115123125783e-17,7.405777058452004,0.1407911772181147,0,2,0.4682451554703565
0.0,7.405777058452004,0.14101259694559598,75,0,0.5878845740154935
0.0,7.405777058452004,0.1384061471579933,24,8,0.09887040631150477
-2.7755575615628914e-17,7.405777058452004,0.14088754755405292,56,7,0.11584727114201925
