regret,cumregret,paramerror,hparamerror,kparamerror,hfeaterror,featerror,context,action,reward
0.5456444558939708,0.5456444558939708,0.6147984145106754,0.44837058005903574,0.4206434516575339,,13.618140087636762,46,9,-0.03648761212220312
0.7194769000123225,1.2651213559062933,0.6633385157345568,0.4466932722346352,0.49039076969009004,,13.620281157956295,1,5,-0.3682496914299413
5.551115123125783e-17,1.2651213559062933,0.623489132239188,0.3942000981440088,0.4830579475007418,,13.635718555784283,13,2,0.44262975403126176
0.36219033091219666,1.6273116868184898,0.6234235656903735,0.3942044196863052,0.48296978969484494,,13.63517678449596,82,4,0.21381288388459047
0.3763120510071999,2.0036237378256896,0.637411566324312,0.39421509571047725,0.5008871761165302,,13.6446029005046,67,8,0.212821477308337
0.31324850005531035,2.316872237881,0.6659867141089915,0.39192649090276716,0.538453274758669,,13.649465062660159,9,1,0.3593615638346066
0.5207766988050344,2.8376489366860342,0.6100669853869433,0.3769864581230794,0.4796487642545621,,13.649398493218346,13,4,-0.25513451735436765
0.3233056442796791,3.160954580965713,0.6070354585498955,0.4013428305881608,0.4554294459873721,,13.649036739211525,60,0,0.05490131891680225
-5.551115123125783e-17,3.160954580965713,0.6295925953491609,0.42695296074551997,0.4627072567284057,,13.647789129339875,67,6,0.31858931400868784
0.4010170159712392,3.561971596936952,0.6581098791816833,0.48959131478554474,0.4397828527388164,,13.645779979065862,71,3,0.0266258634937106
0.3084850731905795,3.8704566701275316,0.6892298302971516,0.5475468581426238,0.4186050610176395,,13.645910695608281,74,7,0.28956863011808653
0.4583626055982104,4.328819275725742,0.6917784838112149,0.5485582567942086,0.4214751588967521,,13.644175469186104,83,9,0.15572257935211029
0.4691226711993421,4.797941946925084,0.7068003173404852,0.5630446948886626,0.42725561453343525,,13.643338545995396,7,0,-0.33768874740250937
0.5726810518228979,5.370622998747982,0.7076621029817077,0.5635234947298212,0.4280501406190428,,13.643417091277538,68,8,0.02045390532724825
0.034420542866917536,5.4050435416149,0.7238901300098591,0.5715630148959292,0.4442213866179413,,13.643350485459843,22,5,0.2829642361567847
5.551115123125783e-17,5.4050435416149,0.4871620253451956,0.3937519164941214,0.2868558299837035,,13.62890743425145,13,2,0.1345663850895963
0.10014516007538488,5.505188701690285,0.4996521479287188,0.39327638667795806,0.3081979114324292,,13.629943708800281,18,1,0.2710528292292167
0.17547500979070527,5.680663711480991,0.48038191609464403,0.38640212265361873,0.28541230688171004,,13.628696661535972,85,9,0.17510142079665159
0.03430689490444799,5.714970606385439,0.4441885131360307,0.37385654280925446,0.23986396269700408,,13.62862752016867,89,6,0.3747767044630676
0.0,5.714970606385439,0.44088984502124723,0.3716918302122135,0.237126630297726,,13.628672353295316,16,0,0.4989241591489961
0.05663228777444085,5.77160289415988,0.44046689977313985,0.37160676854431496,0.23647304152442655,,13.6253168341234,23,9,0.5726662287788162
0.15256961221750764,5.924172506377388,0.45440235074339513,0.3737760422387618,0.2584046567100733,,13.62556409633922,72,7,0.3280592580261217
0.0,5.924172506377388,0.4462620465951096,0.3765471322685197,0.2395038024992708,,13.625331160952026,85,8,0.38794499997519694
0.0,5.924172506377388,0.4481857912946731,0.3790566399124936,0.2391371306524407,,13.622499920368407,93,1,0.49077560555415295
0.0,5.924172506377388,0.4339875375250093,0.375562228866141,0.2174814819153982,,13.622583687919366,77,1,0.4662733472671084
0.0,5.924172506377388,0.4297285454054208,0.3799079080849431,0.200839747337974,,13.621251216788869,68,3,0.4260484539467274
0.08147374638917426,6.005646252766562,0.42880488619319335,0.3805361318180487,0.19765091146795713,,13.621629641726805,40,7,0.27685360593926656
0.0,6.005646252766562,0.43408835505099935,0.38027701752680854,0.20933726360062566,,13.621015691587345,69,2,0.5471163728852513
0.47688992422913723,6.4825361769956995,0.43740962495739755,0.3916538290828627,0.19476770309808283,,13.622158142674126,79,8,-0.08260372649150692
0.30339655910759444,6.785932736103294,0.4272144361936536,0.39470418524618855,0.1634649217459324,,13.618976722704804,51,0,0.23389407697729328
0.4376077800591007,7.2235405161623945,0.42717494349106255,0.3953203919857313,0.16186482022613866,,13.623609589489224,25,0,0.5876884089042342
0.2325074142558264,7.456047930418221,0.43474106574771604,0.3955594681723052,0.18036768387575147,,13.623180370959206,91,4,0.06064943464177716
1.1102230246251565e-16,7.456047930418221,0.43422532873294195,0.3937417020503585,0.18308224430489756,,13.62643465772711,62,2,0.7168281863657086
0.026585731531967638,7.482633661950188,0.43407021246413485,0.3932227950087744,0.18382813395709213,,13.623675642527033,67,0,0.27239171739497137
0.2890397500467362,7.771673411996924,0.43483144026390635,0.39497668166008354,0.1818565434257789,,13.623167337670147,78,4,0.295126421419626
0.0,7.771673411996924,0.43374763822108947,0.39875590993413146,0.17067729185505584,,13.62322760555743,3,8,0.3640998525601475
-1.1102230246251565e-16,7.771673411996924,0.4523648825612832,0.4104497977964517,0.19017084546148366,,13.624283944882325,81,1,0.25277237788164025
0.3691939380502791,8.140867350047204,0.4711128925823967,0.4171849727281675,0.21886995245385105,,13.618865753849123,88,5,-0.00727958727932225
0.10419575841827644,8.24506310846548,0.4633133079912287,0.42204712983864545,0.19114246403334006,,13.613803457262263,26,1,0.06859193910910201
